Title;;Link('https://www.wired.com{}')
How to Automatically Delete Passcode Texts on Android and iOS;;/story/how-to-automatically-delete-passcode-texts-android-ios/;;Aug 6, 2023 7:00 AM
Security News This Week: The Cloud Company at the Center of a Global Hacking Spree;;/story/cloudzy-state-sponsored-hackers-roundup/;;Aug 5, 2023 9:00 AM
The Ghost of Privacy Past Haunts the Senate’s AI Future;;/story/ai-regulation-privacy-us-senate/;;Aug 4, 2023 2:05 PM
Hackers Could Have Scored Unlimited Airline Miles by Targeting One Platform;;/story/points-travel-rewards-platform-flaws/;;Aug 3, 2023 3:57 PM
A New Attack Impacts Major AI Chatbots—and No One Knows How to Stop It;;/story/ai-adversarial-attacks/;;Aug 1, 2023 7:00 AM
This Disinformation Is Just for You;;/story/generative-ai-custom-disinformation/;;Aug 1, 2023 7:00 AM
It's Hot Zero-Day Summer for Apple, Google, and Microsoft Security Fixes;;/story/apple-google-microsoft-zero-day-fix-july-2023/;;Jul 31, 2023 7:00 AM
Call of Duty Players Hit With Self-Spreading Malware;;/story/call-of-duty-modern-warfare-2-malware/;;Jul 29, 2023 9:00 AM
US Spies Are Lobbying Congress to Save a Phone Surveillance 'Loophole';;/story/nsa-ndaa-lobbying-privacy-loophole/;;Jul 27, 2023 4:31 PM
Twitter Scammers Stole $1,000 From My Friend—So I Hunted Them Down;;/story/twitter-laptop-scam-hunters/;;Jul 26, 2023 7:00 AM
ChatGPT Has a Plug-In Problem;;/story/chatgpt-plugins-security-privacy-risk/;;Jul 25, 2023 7:00 AM
The Best Personal Safety Devices, Apps, and Wearables;;/story/best-personal-safety-tech/;;Jul 24, 2023 10:00 AM
Code Kept Secret for Years Reveals Its Flaw—a Backdoor;;/story/tetra-radio-encryption-backdoor/;;Jul 24, 2023 6:00 AM
China’s Breach of Microsoft Cloud Email May Expose Deeper Problems;;/story/china-breach-microsoft-cloud-email-may-expose-deeper-problems/;;Jul 22, 2023 9:00 AM
New Police Body Cam Data Exposes the True Scale of NYPD Violence Against Protesters;;/story/nypd-george-floyd-nyc-protester-settlement/;;Jul 20, 2023 3:12 PM
Satellites Are Rife With Basic Security Flaws;;/story/satellites-basic-security-flaws/;;Jul 20, 2023 7:00 AM
Rival US Lawmakers Mobilize to Stop Police From Buying Phone Data;;/story/fourth-amendment-is-not-for-sale-act-2023/;;Jul 18, 2023 11:56 AM
Nude Videos of Kids From Hacked Baby Monitors Were Sold on Telegram;;/story/hikvision-cameras-telegram-children/;;Jul 15, 2023 9:00 AM
FBI Surveillance Fears Are Uniting a Badly Broken Congress;;/story/fbi-spy-fears-us-congress/;;Jul 14, 2023 1:00 PM
How a Cloud Flaw Gave Chinese Spies a Key to Microsoft’s Kingdom;;/story/microsoft-cloud-attack-china-hackers/;;Jul 12, 2023 4:34 PM
Ransomware Attacks Are on the Rise, Again;;/story/ransomware-attacks-rise-2023/;;Jul 12, 2023 9:00 AM
Silk Road’s Second-in-Command Gets 20 Years in Prison;;/story/silk-road-variety-jones-sentencing/;;Jul 11, 2023 2:31 PM
How to Use Discord’s Family Center With Your Teens;;/story/how-to-use-discord-family-center-child-safety/;;Jul 11, 2023 11:00 AM
The Quiet Rise of Real-Time Crime Centers;;/story/real-time-crime-centers-rtcc-us-police/;;Jul 10, 2023 7:00 AM
Russia’s Notorious Troll Farm Disbands;;/story/russia-internet-research-agency-disbands/;;Jul 8, 2023 9:00 AM
The Best VPNs to Protect Yourself Online;;/story/best-vpn/;;Jul 7, 2023 9:00 AM
How Threads’ Privacy Policy Compares to Twitter’s (and Its Rivals’);;/story/meta-twitter-threads-bluesky-spill-hive-mastodon-privacy-comparison/;;Jul 6, 2023 7:46 PM
Don't Join Threads—Make Threads Join You;;/story/meta-threads-privacy-decentralization/;;Jul 6, 2023 2:53 PM
US Spies Can Buy Americans’ Private Data. Congress Has a Chance to Stop It;;/story/ndaa-2023-davidson-jacobs-fourth-amendment/;;Jul 5, 2023 2:29 PM
EV Charger Hacking Poses a ‘Catastrophic’ Risk;;/story/electric-vehicle-charging-station-hacks/;;Jul 5, 2023 10:37 AM
Cyberstalkers Win First Amendment Victory in the US Supreme Court;;/story/cyberstalking-first-amendment-us-supreme-court-security-roundup/;;Jul 1, 2023 9:00 AM
Apple, Google, and MOVEit Just Patched Serious Security Flaws;;/story/apple-google-moveit-security-patches-june-2023-critical-update/;;Jun 30, 2023 7:00 AM
Pornhub Is Being Accused of Illegal Data Collection;;/story/pornhub-tracking-cookies-gdpr-video-history/;;Jun 29, 2023 3:00 AM
How Your Real Flight Reservation Can Be Used to Scam You;;/story/plane-ticket-booking-hold-scam/;;Jun 28, 2023 7:00 AM
The Night 17 Million Precious Military Records Went Up in Smoke;;/story/the-night-17-million-precious-military-records-went-up-in-smoke/;;Jun 27, 2023 6:00 AM
The US Senate Wants to Rein In AI. Good Luck With That;;/story/us-ai-regulation-congress-briefings/;;Jun 26, 2023 7:00 AM
5 Ways to Make Your Instant Messaging More Secure;;/story/5-ways-to-make-your-instant-messaging-more-secure/;;Jun 25, 2023 7:00 AM
Update Your iPhone Right Now to Fix 2 Apple Zero Days;;/story/apple-zero-day-spyware-patch-security-roundup/;;Jun 24, 2023 9:00 AM
Inside the Dangerous Underground Abortion Pill Market Growing on Telegram;;/story/telegram-abortion-pill-market/;;Jun 23, 2023 6:00 AM
Docs Show FBI Pressures Cops to Keep Phone Surveillance Secrets;;/story/fbi-cell-site-simulator-stingray-secrecy/;;Jun 22, 2023 6:00 AM
How Your New Car Tracks You;;/story/car-data-privacy-toyota-honda-ford/;;Jun 21, 2023 7:00 AM
Humans Aren’t Mentally Ready for an AI-Saturated ‘Post-Truth World’;;/story/generative-ai-deepfakes-disinformation-psychology/;;Jun 18, 2023 7:00 AM
A Newly Named Group of GRU Hackers is Wreaking Havoc in Ukraine;;/story/russia-gru-cadet-blizzard-ukraine-security-roundup/;;Jun 17, 2023 9:00 AM
A Russia-Based Hacking Rampage Hits US Agencies and Exposes Millions;;/story/clop-moveit-hack-us-agencies-data-theft/;;Jun 16, 2023 5:25 PM
A Shady Chinese Firm’s Encryption Chips Got Inside the Navy and NASA;;/story/hualan-encryption-chips-entity-list-china/;;Jun 15, 2023 6:00 AM
UFO Whistleblower, Meet a Conspiracy-Loving Congress;;/story/ufo-whistleblower-us-congress-investigations/;;Jun 13, 2023 7:00 AM
The US Is Openly Stockpiling Dirt on All Its Citizens;;/story/odni-commercially-available-information-report/;;Jun 12, 2023 3:23 PM
A Massive Vaccine Database Leak Exposes IDs of Millions of Indians;;/story/a-massive-vaccine-database-leak-exposes-ids-of-millions-of-indians/;;Jun 12, 2023 3:05 PM
An Anti-Porn App Put Him in Jail and His Family Under Surveillance;;/story/anti-porn-covenant-eyes-bond-revoked/;;Jun 12, 2023 6:00 AM
This Surveillance System Tracks Inmates Down to Their Heart Rate;;/story/prison-wristband-talitrix-tracking/;;Jun 11, 2023 2:00 AM
9 Years After the Mt. Gox Hack, Feds Indict Alleged Culprits;;/story/mt-gox-indictment-security-roundup/;;Jun 10, 2023 9:00 AM
The Bizarre Reality of Getting Online in North Korea;;/story/internet-reality-north-korea/;;Jun 8, 2023 1:00 AM
The Bold Plan to Create Cyber 311 Hotlines;;/story/ut-austin-cybersecurity-clinic-311/;;Jun 7, 2023 7:00 AM
Apple Expands Its On-Device Nudity Detection to Combat CSAM;;/story/apple-communication-safety-nude-detection/;;Jun 5, 2023 7:41 PM
Hacks Against Ukraine's Emergency Response Rise During Bombings;;/story/cloudflare-project-galileo-ukraine/;;Jun 5, 2023 11:35 AM
Inside 4chan’s Top-Secret Moderation Machine;;/story/4chan-moderation-buffalo-shooting/;;Jun 5, 2023 6:00 AM
AI Is Being Used to ‘Turbocharge’ Scams;;/story/security-roundup-ai-scams-voice-cloning/;;Jun 3, 2023 9:00 AM
How AI Protects (and Attacks) Your Inbox;;/story/how-ai-protects-inbox-phishing/;;Jun 3, 2023 7:00 AM
The Messy US Influence That’s Helping Iranians Stay Online;;/story/us-iran-internet-freedom-sanctions/;;Jun 2, 2023 6:24 PM
Kaspersky Says New Zero-Day Malware Hit iPhones—Including Its Own;;/story/kaspersky-apple-ios-zero-day-intrusion/;;Jun 1, 2023 4:52 PM
Apple’s iOS 16.5 Fixes 3 Security Bugs Already Used in Attacks;;/story/apple-ios-16-5-security-flaws-critical-update-may-2023/;;May 31, 2023 12:45 PM
Millions of PC Motherboards Were Sold With a Firmware Backdoor;;/story/gigabyte-motherboard-firmware-backdoor/;;May 31, 2023 9:00 AM
Netflix’s Password-Sharing Crackdown Has Hit the US;;/story/netflix-password-sharing/;;May 27, 2023 9:00 AM
A Popular Password Hashing Algorithm Starts Its Long Goodbye;;/story/bcrypt-password-hashing-25-years/;;May 25, 2023 3:55 PM
The Security Hole at the Heart of ChatGPT and Bing;;/story/chatgpt-prompt-injection-attack-security/;;May 25, 2023 2:00 AM
China Hacks US Critical Networks in Guam, Raising Cyberwar Fears;;/story/china-volt-typhoon-hack-us-critical-infrastructure/;;May 24, 2023 6:27 PM
Chinese Labs Are Selling Fentanyl Ingredients for Millions in Crypto;;/story/fentanyl-ingredients-chinese-labs-cryptocurrency/;;May 23, 2023 3:02 PM
There’s Finally a Way to Secure a Crucial Piece of the Cloud;;/story/container-registry-security-chainguard/;;May 23, 2023 2:23 PM
Leaked EU Document Shows Spain Wants to Ban End-to-End Encryption;;/story/europe-break-encryption-leaked-document-csa-law/;;May 22, 2023 3:23 PM
Meta’s $1.3B Fine Is a Strike Against Surveillance Capitalism;;/story/meta-gdpr-fine-ireland/;;May 22, 2023 10:38 AM
The Real Risks in Google’s New .Zip and .Mov Domains;;/story/google-zip-mov-domains-phishing-risks/;;May 21, 2023 7:00 AM
A TikTok ‘Car Theft’ Challenge Is Costing Hyundai $200 Million;;/story/tiktok-challenge-hyundai-flaw-security-roundup/;;May 20, 2023 9:00 AM
The Underground History of Russia's Most Ingenious Hacker Group;;/story/turla-history-russia-fsb-hackers/;;May 20, 2023 6:00 AM
How You, or Anyone, Can Dodge Montana’s TikTok Ban;;/story/montana-tiktok-ban/;;May 19, 2023 11:15 AM
A Mysterious Group Has Ties to 15 Years of Ukraine-Russia Hacks;;/story/red-stinger-ukraine-russia-espionage-hackers/;;May 19, 2023 6:00 AM
The Post Office Is Spying on the Mail. Senators Want to Stop It;;/story/usps-mail-surveillance-letter/;;May 17, 2023 2:05 PM
The True Cost of a Free TV;;/story/telly-tv-free-privacy/;;May 17, 2023 7:00 AM
ChatGPT Scams Are Infiltrating the App Store and Google Play;;/story/chatgpt-scams-apple-app-store-google-play/;;May 17, 2023 6:00 AM
How to Boost WhatsApp’s Privacy and Better Protect Your Data;;/story/how-to-boost-whatsapps-privacy-and-better-protect-your-data/;;May 16, 2023 11:00 AM
A New Lawsuit Puts the Online White Supremacy Pipeline on Trial;;/story/buffalo-shooting-white-supremacy-lawsuit-4chan/;;May 15, 2023 4:14 PM
The UK’s Secretive Web Surveillance Program Is Ramping Up;;/story/internet-connection-records-uk-surveillance/;;May 15, 2023 2:00 AM
How to Use Google Authenticator;;/story/how-to-use-google-authenticator-app/;;May 14, 2023 8:00 AM
Toyota Leaked Vehicle Data of 2 Million Customers;;/story/toyota-leak-vehicle-data-security-roundup/;;May 13, 2023 9:00 AM
A Republican-Led Lawsuit Threatens Critical US Cyber Protections;;/story/epa-lawsuit-biden-cybersecurity-critical-infrastructure/;;May 11, 2023 7:00 AM
Twitter Encrypted DMs Are Deeply Inferior to Signal and WhatsApp;;/story/twitter-encrypted-dm-signal-whatsapp/;;May 11, 2023 12:11 AM
How to Reclaim Your Online Privacy;;/story/have-a-nice-future-podcast-5/;;May 10, 2023 7:00 AM
A Mysterious New Hacker Group Is Lurking in Ukraine’s Cyberspace;;/story/red-stinger-russia-ukraine-apt/;;May 10, 2023 6:00 AM
The Team of Sleuths Quietly Hunting Cyberattack-for-Hire Services;;/story/big-pipes-ddos-for-hire-fbi/;;May 9, 2023 7:00 AM
How To Delete Your Data From ChatGPT;;/story/how-to-delete-your-data-from-chatgpt/;;May 9, 2023 2:00 AM
Data Broker That Targeted Abortion Clinics Gets Military Contract;;/story/safegraph-us-air-force-location-data/;;May 8, 2023 6:00 AM
Your Twitter Feed Sucks Now. These Free Add-Ons Can Help;;/story/twitter-feed-add-blue-block/;;May 7, 2023 8:00 AM
Russian ‘Ghost Ships’ Identified Near the Nord Stream Blasts;;/story/russian-ghost-ships-nord-stream-blast/;;May 6, 2023 9:00 AM
Doctors Behind Mifepristone Ban Called ‘Christians’ a Top Threat;;/story/american-college-pediatrics-christian-threat/;;May 5, 2023 1:33 PM
Meta Is Trying to Push Attackers to the Brink;;/story/meta-attacker-tactics-business-tool/;;May 3, 2023 8:00 AM
Google Is Rolling Out Password-Killing Tech to All Accounts;;/story/google-passkey-password-replacement/;;May 3, 2023 8:00 AM
An Anti-Trans Doctor Group Leaked 10,000 Confidential Files;;/story/american-college-pediatricians-google-drive-leak/;;May 2, 2023 3:53 PM
Cops Just Revealed a Record-Breaking Dark Web Dragnet;;/story/operation-spector-dark-web-busts/;;May 2, 2023 12:58 PM
The Untold Story of the Boldest Supply-Chain Hack Ever;;/story/the-untold-story-of-solarwinds-the-boldest-supply-chain-hack-ever/;;May 2, 2023 6:00 AM
The High-Stakes Scramble to Stop Classified Leaks ;;/story/teixeira-classified-documents-leak-congress-tech-solutions/;;May 1, 2023 7:00 AM
Apple, Google, and Microsoft Just Fixed Zero-Day Security Flaws;;/story/apple-google-microsoft-zero-day-critical-update-april/;;Apr 30, 2023 7:00 AM
The Tragic Fallout From a School District’s Ransomware Breach;;/story/minneapolis-public-schools-ransomware-attack/;;Apr 29, 2023 9:00 AM
How to Remove Your Personal Info From Google's Search Results;;/story/remove-personal-info-from-google-search-results/;;Apr 29, 2023 8:00 AM
DOJ Detected SolarWinds Breach Months Before Public Disclosure;;/story/solarwinds-hack-public-disclosure/;;Apr 28, 2023 2:01 PM
NSA Cybersecurity Director Says ‘Buckle Up’ for Generative AI;;/story/nsa-rob-joyce-chatgpt-security/;;Apr 27, 2023 12:52 PM
Brace Yourself for the 2024 Deepfake Election;;/story/chatgpt-generative-ai-deepfake-2024-us-presidential-election/;;Apr 27, 2023 7:00 AM
A US Bill Would Ban Kids Under 13 From Joining Social Media;;/story/protecting-kids-social-media-act/;;Apr 26, 2023 3:28 PM
A Security Team Is Turning This Malware Gang’s Tricks Against It;;/story/gootloader-malware-ip-block/;;Apr 25, 2023 2:30 PM
Google's Authenticator App Just Got a Handy New 2FA Tool;;/story/google-authenticator-app-sync-phones/;;Apr 25, 2023 11:58 AM
Intel Let Google Cloud Hack New Secure Chips and Found 10 Bugs;;/story/intel-google-cloud-chip-security/;;Apr 24, 2023 1:12 PM
Hacker Group Names Are Now Absurdly Out of Control;;/story/hacker-naming-schemes-spandex-tempest/;;Apr 23, 2023 7:00 AM
Criminals Are Using Tiny Devices to Hack and Steal Cars;;/story/car-hacker-theft-can-security-roundup/;;Apr 22, 2023 9:00 AM
The War on Passwords Enters a Chaotic New Phase;;/story/passwords-passkey-transition-time/;;Apr 21, 2023 7:00 AM
The Huge 3CX Breach Was Actually 2 Linked Supply Chain Attacks;;/story/3cx-supply-chain-attack-times-two/;;Apr 20, 2023 8:00 AM
The Hacker Who Hijacked Matt Walsh’s Twitter Was Just ‘Bored’;;/story/matt-walsh-twitter-hack-doomed/;;Apr 19, 2023 2:50 PM
How ChatGPT—and Bots Like It—Can Spread Malware;;/story/chatgpt-ai-bots-spread-malware/;;Apr 19, 2023 7:00 AM
Used Routers Often Come Loaded With Corporate Secrets;;/story/used-enterprise-router-company-secrets/;;Apr 18, 2023 8:00 AM
Chinese Cops Ran Troll Farm and Secret NY Police Station, US Says;;/story/china-secret-police-station-nyc-mps-trolls/;;Apr 17, 2023 4:46 PM
Apple’s Macs Have Long Escaped Ransomware. That May Be Changing;;/story/apple-mac-lockbit-ransomware-samples/;;Apr 17, 2023 1:51 PM
ICE Records Reveal How Agents Abuse Access to Secret Data;;/story/ice-agent-database-abuse-records/;;Apr 17, 2023 7:00 AM
Leak of Top-Secret US Intel Risks a New Wave of Mass Surveillance;;/story/discord-leak-us-intel-security-roundup/;;Apr 15, 2023 9:00 AM
Montana’s Looming TikTok Ban Is a Dangerous Tipping Point;;/story/montana-tiktok-ban-first-amendment/;;Apr 14, 2023 8:28 PM
The Hacking of ChatGPT Is Just Getting Started;;/story/chatgpt-jailbreak-generative-ai-hacking/;;Apr 13, 2023 12:07 PM
Leaked Pentagon Documents May Herald a New Era of Revelations;;/story/leaked-pentagon-documents-ukraine-discord/;;Apr 12, 2023 5:53 PM
LinkedIn Will Finally Offer Ways to Verify Your Job;;/story/linkedin-verification-clear/;;Apr 12, 2023 10:23 AM
How to Use Apple’s New All-In-One Password Manager;;/story/apple-new-password-manager-2fa-iphone-ipad/;;Apr 11, 2023 9:00 AM
Popular Chinese Shopping App Pinduoduo Is Laced With Malware;;/story/pinduoduo-malware-security-roundup/;;Apr 8, 2023 9:00 AM
The Open Source VPN Out-Maneuvering Russian Censorship;;/story/amnezia-vpn-russia-censorship/;;Apr 7, 2023 2:00 AM
The Dangerous Weak Link in the US Food Chain;;/story/us-food-agriculture-isac-cybersecurity/;;Apr 6, 2023 8:00 AM
ChatGPT Has a Big Privacy Problem;;/story/italy-ban-chatgpt-privacy-gdpr/;;Apr 4, 2023 12:08 PM
A Tiny Blog Took on Big Surveillance in China—and Won;;/story/surveillance-china-security-camera-giant-ipvm/;;Apr 4, 2023 6:00 AM
The Massive 3CX Supply-Chain Hack Targeted Cryptocurrency Firms;;/story/3cx-supply-chain-attack-north-korea-cryptocurrency-targets/;;Apr 3, 2023 2:03 PM
ICE Is Grabbing Data From Schools and Abortion Clinics;;/story/ice-1509-custom-summons/;;Apr 3, 2023 7:00 AM
Tor Project’s New Privacy-Focused Browser Lets You Layer a VPN;;/story/mullvad-browser-vpn-tor-project/;;Apr 3, 2023 6:00 AM
‘Vulkan’ Leak Offers a Peek at Russia’s Cyberwar Playbook;;/story/vulkan-files-russia-security-roundup/;;Apr 1, 2023 9:00 AM
You Need to Update to Apple iOS 16.4 for More Than a Goose Emoji;;/story/ios-16-4-outlook-android-critical-update-march-2023/;;Mar 31, 2023 2:00 AM
Trump’s Indictment Marks a Historic Reckoning;;/story/trump-indictment-historical-reckoning/;;Mar 30, 2023 5:39 PM
You'll Soon Need to Show ID to Watch Porn Online;;/story/porn-age-checks-id-laws/;;Mar 30, 2023 2:00 AM
The US Is Sending Money to Countries Devastated by Cyberattacks;;/story/white-house-costa-rica-albania-ransomware-aid/;;Mar 29, 2023 8:08 PM
How a Major Toy Company Kept 4chan Online;;/story/4chan-good-smile/;;Mar 29, 2023 10:26 AM
Microsoft’s ‘Security Copilot’ Unleashes ChatGPT on Breaches;;/story/microsoft-security-copilot-chatgpt-ai-breaches/;;Mar 28, 2023 11:31 AM
North Korea Is Now Mining Crypto to Launder Its Stolen Loot;;/story/north-korea-apt43-crypto-mining-laundering/;;Mar 28, 2023 11:00 AM
They Posted Porn on Twitter. German Authorities Called the Cops;;/story/germany-twitter-porn-police/;;Mar 27, 2023 2:00 AM
The Uniquely American Future of US Authoritarianism;;/story/us-authoritarian-movement-future/;;Mar 26, 2023 7:00 AM
Crypto Was Afraid to Show Its Face at SXSW 2023;;/story/crypto-obfuscation-sxsw-2023/;;Mar 26, 2023 7:00 AM
India Shut Down Cell Service for 27 Million During a Manhunt;;/story/india-activist-manhunt-sikh-activist/;;Mar 25, 2023 9:00 AM
The TikTok Hearing Revealed That Congress Is the Problem;;/story/tiktok-hearing-congress-us-privacy-law/;;Mar 23, 2023 8:42 PM
TikTok Paid for Influencers to Attend the Pro-TikTok Rally in DC;;/story/tiktok-rally-washington-chew-testimony/;;Mar 23, 2023 5:50 PM
Some Photo-Cropping Apps Are Exposing Your Secrets;;/story/acropalyse-google-markup-windows-photo-cropping-bug/;;Mar 22, 2023 6:25 PM
The TikTok CEO’s Face-Off With Congress Is Doomed;;/story/tiktok-ceo-shou-zi-chew-congress-testimony/;;Mar 22, 2023 7:00 AM
How You Can Tell the AI Images of Trump’s Arrest Are Deepfakes;;/story/how-to-tell-fake-ai-images-donald-trump-arrest/;;Mar 21, 2023 7:31 PM
The Scorched-Earth Tactics of Iran’s Cyber Army;;/story/iran-cyber-army-protests-disinformation/;;Mar 21, 2023 2:00 AM
Online Sleuths Untangle the Mystery of the Nord Stream Sabotage;;/story/nord-steam-explosions-mystery-osint/;;Mar 20, 2023 2:00 AM
I Got Investigated by the Secret Service. Here's How to Not Be Me;;/story/secret-service-investigated-me-twitter/;;Mar 19, 2023 7:00 AM
Ring Is in a Standoff With Hackers;;/story/amazon-ring-hacked-ransomware/;;Mar 18, 2023 9:00 AM
Senator Warner Wants US Spies to Justify a TikTok Ban;;/story/mark-warner-us-tiktok-ban-restrict-act/;;Mar 16, 2023 12:59 PM
This Is the New Leader of Russia's Infamous Sandworm Hacking Unit;;/story/russia-gru-sandworm-serebriakov/;;Mar 15, 2023 4:35 PM
AI-Generated Voice Deepfakes Aren’t Scary Good—Yet;;/story/ai-voice-deep-fakes/;;Mar 15, 2023 8:00 AM
A Spy Wants to Connect With You on LinkedIn;;/story/linkedin-fake-profiles-state-actors-scams/;;Mar 15, 2023 7:00 AM
The World’s Real ‘Cybercrime’ Problem;;/story/the-worlds-real-cybercrime-problem/;;Mar 15, 2023 7:00 AM
Ransomware Attacks Have Entered a ‘Heinous’ New Phase;;/story/ransomware-tactics-cancer-photos-student-records/;;Mar 13, 2023 7:00 AM
How a Catholic Group Doxed Gay Priests;;/story/catholic-priest-doxing-security-roundup/;;Mar 11, 2023 9:00 AM
‘Pig Butchering’ Scams Are Now a $3 Billion Threat;;/story/pig-butchering-fbi-ic3-2022-report/;;Mar 9, 2023 8:32 PM
A US Congressman Says the FBI Unlawfully Targeted Him;;/story/darin-lahood-fbi-backdoor-search/;;Mar 9, 2023 4:59 PM
The FBI Just Admitted It Bought US Location Data;;/story/fbi-purchase-location-data-wray-senate/;;Mar 8, 2023 2:45 PM
The US Air Force Is Moving Fast on AI-Piloted Fighter Jets;;/story/us-air-force-skyborg-vista-ai-fighter-jets/;;Mar 8, 2023 10:52 AM
How Denmark’s Welfare State Became a Surveillance Nightmare;;/story/algorithms-welfare-state-politics/;;Mar 7, 2023 7:00 AM
